[72.8021111 19.339381 ]
[72.8021586 18.9724413]
[72.8021926 18.9635208]
[72.8022154 19.346539 ]
[72.8022302 18.9619715]
[72.80223827 18.95476792]
[72.8022429 18.9642063]
[72.8022468 19.3546381]
[72.8023193 18.9645962]
[72.8023404 18.9585105]
[72.8023599 18.9524069]
[72.80236458 18.95492814]
[72.8024543 18.9581136]
[72.80248   18.9529346]
[72.80249   18.9641556]
[72.8025025 19.2368897]
[72.8025128 18.9525406]
[72.8025144 18.9551182]
[72.8025384 18.9634333]
[72.802574  19.2357181]
[72.8025747 18.9645531]
[72.8025929 19.340596 ]
[72.8026514 19.2632198]
[72.8026535 19.2391258]
[72.8026774 18.9527885]
[72.8027754 19.3401332]
[72.8027997 18.9552245]
[72.8028044 18.9645143]
[72.8028087 19.3420794]
[72.8028401 19.2914471]
[72.8029092 18.9582273]
[72.8030004 19.2759415]
[72.80304532 18.95327561]
[72.8030505 19.275937 ]
[72.8030508 19.3402932]
[72.8031021 18.9633321]
[72.8031603  18.96772624]
[72.80317501 18.95342813]
[72.8031934 19.1886263]
[72.8031978 18.9581807]
[72.8032037 18.9637301]
[72.8032182 19.343009 ]
[72.8032294 18.9564893]
[72.8033112 18.9639056]
[72.8033206 18.9547553]
[72.8033211 19.3335874]
[72.8033213 19.3376839]
[72.8033272 19.2750957]
[72.8033495 18.9671349]
[72.8033809 19.343168 ]
[72.80342575 18.9686898 ]
[72.80342681 18.96755382]
[72.80343371 18.96737964]
[72.8034526 19.3363524]
[72.8034554 19.1856014]
[72.8034794 18.9677338]
[72.80348801 18.9674879 ]
[72.8034924 19.3376479]
[72.80350866 18.96729462]
[72.8035152 18.9551767]
[72.80352849 18.96854251]
[72.8035297 19.2777774]
[72.8035327 18.9670695]
[72.803557  18.9686769]
[72.8035634 18.9683067]
[72.8035669 19.3432502]
[72.803591  18.9616015]
[72.80361612 18.96706827]
[72.8036248 18.9561581]
[72.8036329 19.3315534]
[72.8036388 18.9686372]
[72.8036399 18.9557613]
[72.80364392 18.96706786]
[72.80364955 18.96868428]
[72.8036499 18.9669624]
[72.8036514 18.9558829]
[72.8036666 18.9690871]
[72.8036692 19.3399671]
[72.80368734 18.96563463]
[72.8036896 18.9660056]
[72.8036909 19.3383931]
[72.8036931 19.354955 ]
[72.8036982 18.9656344]
[72.80370984 18.96543083]
[72.8037128 18.9560458]
[72.8037215 18.965428 ]
[72.8037256 18.9653569]
[72.80372717 18.95201481]
[72.8037388 18.9643585]
[72.8037394 18.9690814]
[72.8037592 19.2759909]
[72.8037827 18.95422  ]
[72.8037864 18.963386 ]
[72.8038164 18.954202 ]
[72.8038418 18.9070068]
[72.8038556 19.3529642]
[72.8038674 18.9697776]
[72.8038842 18.9634838]
[72.80388431 18.96348439]
[72.8038877 18.9543552]
[72.8038963  18.95209312]
[72.8039261 18.9541464]
[72.8039326 18.9637359]
[72.8039344 19.1433421]
[72.8039433 18.9715059]
[72.8039508 18.9697673]
[72.8039806 18.9069886]
[72.8039939 18.9541206]
[72.8040047 18.957369 ]
[72.8040331 18.9631873]
[72.8040442 18.9650878]
[72.8040477 19.2889225]
[72.804058  18.9073271]
[72.8041107 18.9637532]
[72.8041122 18.962958 ]
[72.8041147 18.9636583]
[72.8041155 18.9040971]
[72.8041251 18.9634143]
[72.8041696 18.9685555]
[72.804177   18.96377851]
[72.8041771 19.1418158]
[72.8041854 18.9560611]
[72.8041917 18.9645796]
[72.8042133 19.1415551]
[72.8042143 19.3434598]
[72.8042279 19.3390355]
[72.8042401 18.9689814]
[72.8042466 18.9547811]
[72.8042853 18.9628868]
[72.8042894 19.228791 ]
[72.8042914 18.9702561]
[72.8043034 18.9654938]
[72.8043231 18.9543624]
[72.8043363 18.9646385]
[72.8043435 18.9573066]
[72.8043582 19.142539 ]
[72.8043711 18.9638526]
[72.8043765 18.9702133]
[72.8043855 19.1410747]
[72.8043929 18.9659982]
[72.8043959 18.9563479]
[72.8044231 18.9539664]
[72.804444  19.3400115]
[72.8044598 19.3392013]
[72.8044978 18.9564748]
[72.8045034 18.9542813]
[72.8045127 19.1884695]
[72.8045325 18.9647018]
[72.8045346 18.9538852]
[72.8045396 18.955889 ]
[72.804554  19.1430129]
[72.8045675 18.9565712]
[72.8045938 19.1405772]
[72.8046085 18.9707067]
[72.8046105 18.95718  ]
[72.8046146 18.9685115]
[72.8046204 18.9683451]
[72.8046462 18.9540069]
[72.8046496 18.903607 ]
[72.8046944 18.9555159]
[72.8047019 19.1888378]
[72.8047039 18.9709598]
[72.8047128 18.9697881]
[72.80473   18.9707514]
[72.8047383 19.3393877]
[72.8047505 18.9079119]
[72.8047512 18.9715755]
[72.8047619 18.9018826]
[72.804762  19.3402225]
[72.8047631 18.956823 ]
[72.8047832 19.3296365]
[72.8047836 18.9553951]
[72.8047933 18.9702206]
[72.8047952 18.9546384]
[72.8048061 18.9577428]
[72.80482937 19.2285491 ]
[72.8048358 18.9560537]
[72.8048361 19.3409323]
[72.8048436 18.9553382]
[72.8048572 18.9567437]
[72.8048661 18.9557271]
[72.8048716 18.9719421]
[72.8048747 18.9554186]
[72.8049037 18.953804 ]
[72.8049363 19.3374596]
[72.8049645 18.9570278]
[72.8049688 18.9719228]
[72.8049752 18.957109 ]
[72.8049993 18.9071837]
[72.8050336 18.9686804]
[72.8050342 19.3403549]
[72.8050696 18.9646146]
[72.8050818 18.9553919]
[72.805084  18.9539826]
[72.8051042 18.9575254]
[72.8051201 18.9565864]
[72.8051201 18.9573271]
[72.8051281 19.3395335]
[72.8051328 18.972363 ]
[72.8051379 18.9539537]
[72.8051576 18.9558609]
[72.8051643 18.9552635]
[72.8051698 18.9537878]
[72.805172  18.9724556]
[72.8052014 18.961759 ]
[72.805206  19.3393977]
[72.8052085 18.9631054]
[72.805222  18.9556884]
[72.805222  18.9567335]
[72.8052352 18.9555079]
[72.8052439 18.967816 ]
[72.8052488 18.9724898]
[72.8052546 18.9693075]
[72.8052776 18.972654 ]
[72.8052902 18.9676784]
[72.8052914 18.9621997]
[72.8052957 19.3398887]
[72.8053004 18.9553236]
[72.8053011 19.3446527]
[72.8053068 19.1907784]
[72.8053117 19.1417002]
[72.8053136 18.9675928]
[72.805315  18.9559006]
[72.8053186 18.9569263]
[72.8053243 18.9544534]
[72.8053451 18.9070968]
[72.8053615 18.9560232]
[72.8053638 19.1915517]
[72.8053678 18.9625725]
[72.8053856 19.1426244]
[72.8054088 19.2908795]
[72.8054152 19.3389427]
[72.8054168 18.9729213]
[72.8054263 18.968388 ]
[72.8054287 18.9552222]
[72.8054438 19.3388812]
[72.8054454 19.3405185]
[72.8054501 18.9630454]
[72.8054692 19.3442871]
[72.8054702 18.9551673]
[72.8054795 18.9563429]
[72.8054896 18.9729571]
[72.8054902 18.9563885]
[72.8054978 18.9022626]
[72.8054993 18.9079857]
[72.8054995 19.1408184]
[72.8055123 18.9028639]
[72.8055477 18.908474 ]
[72.8055573 18.9621599]
[72.8055766 18.9085591]
[72.8055785 19.1434177]
[72.80557854 18.96446279]
[72.8055847 18.9645373]
[72.8055868 18.9566219]
[72.8055868 18.9573119]
[72.8055877 18.9732735]
[72.8056006 19.3395089]
[72.8056209 18.902576 ]
[72.8056314 18.9625421]
[72.8056319 19.1914656]
[72.805646  19.3384943]
[72.8056504 18.9743598]
[72.8056556 18.973315 ]
[72.805657  19.1436418]
[72.8056587 19.3395252]
[72.8056878 18.9557343]
[72.8056949 18.9553872]
[72.805701  19.1617482]
[72.8057033 18.9554982]
[72.8057101 18.9561684]
[72.8057185 18.9569659]
[72.8057195 18.9023286]
[72.8057388 19.1615007]
[72.8057403 19.3395482]
[72.8057535  18.96441473]
[72.8057565 18.9554746]
[72.8057827 18.9644765]
[72.8057963 18.9564549]
[72.8058021 19.3282017]
[72.8058077 18.9737206]
[72.8058242 19.3390218]
[72.8058439 19.3406224]
[72.8058469 19.3280372]
[72.8058481 18.9555246]
[72.805879  19.3379546]
[72.8058923 18.9048815]
[72.8059001 18.9565072]
[72.8059044 18.9531339]
[72.8059343 18.9051986]
[72.8059399 18.9644194]
[72.8059424 19.1921063]
[72.8060097 18.9564941]
[72.8060174 18.9742001]
[72.8060346 18.9709234]
[72.8060477 18.9077345]
[72.8060481 18.9573813]
[72.8060892 19.338672 ]
[72.8061164 18.9744195]
[72.80617 18.95757]
[72.8061753 19.3396707]
[72.8061802 18.9571161]
[72.8061944 18.9743889]
[72.8061966 19.1417873]
[72.806206  18.9107636]
[72.806221  19.3535339]
[72.8062324 18.9074509]
[72.8062341 18.9572865]
[72.8062438 18.9643104]
[72.8062451 19.3535062]
[72.806263  19.3399015]
[72.8062658 18.9077029]
[72.8062798 19.1424243]
[72.8063109 19.3392018]
[72.8063202 19.142734 ]
[72.8063395 18.9076939]
[72.8063448 19.3381732]
[72.8063492 18.9642579]
[72.8063496 18.9029828]
[72.8063546 19.2267115]
[72.8063561 18.9035555]
[72.8063574 19.3450701]
[72.8063607 19.3397229]
[72.8063675 19.1414832]
[72.8063723 18.9078669]
[72.8064192 19.1389564]
[72.8064247 19.3388297]
[72.8064356 18.9082837]
[72.8064606 19.3407974]
[72.8064821 18.9048225]
[72.806499  18.9049397]
[72.8065027 18.9752285]
[72.8065073 18.9642265]
[72.8065184 19.344619 ]
[72.8065339 18.911279 ]
[72.8065452 18.9052597]
[72.8065652 18.9751868]
[72.8065804 18.9055041]
[72.8066538 19.1903079]
[72.8066635 19.145392 ]
[72.8066795 19.3403043]
[72.8066879 19.33836  ]
[72.8067159 19.3403646]
[72.80672 18.95824]
[72.8067406 19.1432678]
[72.8067459 18.9064982]
[72.8067479 19.1963446]
[72.8067575 18.9068574]
[72.8067819 18.9708942]
[72.8067869 19.3404243]
[72.806828  18.9641516]
[72.8068311 19.3408127]
[72.8068405 19.138323 ]
[72.8068607 18.9018845]
[72.8068741 19.2900861]
[72.8068769 18.9117736]
[72.8068947 19.1575518]
[72.8069661 19.3359735]
[72.8069744 19.1887817]
[72.8069747 18.9073422]
[72.8069845 19.357856 ]
[72.806986  19.1963957]
[72.8070019 19.3385095]
[72.8070034 18.9641191]
